,tweet_id,date,time,text,source,tweet_url,hashtag,rating_numerator,rating_denominator,dog_stage,dog_name,favorite_count,retweet_count,jpg_url,img_num,prediction,confidence_level
255,826476773533745153,2017-01-31,17:06:32,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 ,Twitter for iPhone,https://t.co/YIV8sw8xkh,unhashtaged,12.0,10,doggo,Pilot,17366,3892,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,German_Shepherd,0.7418600000000001
256,826240494070030336,2017-01-31,01:27:39,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 ,Twitter for iPhone,https://t.co/srXL2s868C,unhashtaged,11.0,10,unclassified,unnamed,12531,2417,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,French_Bulldog,0.903048
257,826204788643753985,2017-01-30,23:05:46,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
",Twitter for iPhone,https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX,unhashtaged,13.0,10,doggo,unnamed,4601,855,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,Labrador_Retriever,0.782058
258,826115272272650244,2017-01-30,17:10:04,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy ,Twitter for iPhone,https://t.co/6gHoGah9nm,unhashtaged,13.0,10,unclassified,Ike,14739,2872,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,Golden_Retriever,0.00233085
259,825829644528148480,2017-01-29,22:15:05,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console ,Twitter for iPhone,https://t.co/YimNdkZrhM,unhashtaged,12.0,10,unclassified,Toby,12022,2334,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,Great_Pyrenees,0.8534069999999999
260,825535076884762624,2017-01-29,02:44:34,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly ,Twitter for iPhone,https://t.co/6ao80wIpV1,unhashtaged,14.0,10,puppo,unnamed,53971,16348,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,Rottweiler,0.681495
261,825147591692263424,2017-01-28,01:04:51,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 ,Twitter for iPhone,https://t.co/AyBEmx56MD,unhashtaged,13.0,10,unclassified,Sweet,17262,4183,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,Pekinese,0.354823
262,825026590719483904,2017-01-27,17:04:02,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

",Twitter for iPhone,https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc,unhashtaged,12.0,10,puppo,Pablo,5909,1166,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,Eskimo_Dog,0.524454
263,824775126675836928,2017-01-27,00:24:48,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling ,Twitter for iPhone,https://t.co/F0VWg2GztI,unhashtaged,12.0,10,unclassified,Scooter,14061,3274,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,Border_Terrier,0.610499
264,824663926340194305,2017-01-26,17:02:56,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho ,Twitter for iPhone,https://t.co/A5Mx4h1FSM,unhashtaged,13.0,10,unclassified,Wilson,9935,1643,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,English_Setter,0.526488
265,824325613288833024,2017-01-25,18:38:36,Retweet the h*ck out of this 13/10 pupper   ,Twitter for iPhone,https://t.co/wBmc7OaGvS,#BellLetsTalk,13.0,10,pupper,unnamed,11175,9883,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,Pembroke,0.990793
266,823939628516474880,2017-01-24,17:04:50,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable ,Twitter for iPhone,https://t.co/m0hrATIEyw,unhashtaged,12.0,10,unclassified,Cash,10056,2536,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,Schipperke,0.234076
267,823699002998870016,2017-01-24,01:08:40,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 ,Twitter for iPhone,https://t.co/yCydYURYEL,unhashtaged,12.0,10,unclassified,Winston,13211,2334,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,Cairn,0.203999
268,823581115634085888,2017-01-23,17:20:14,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat ,Twitter for iPhone,https://t.co/6F5Rrp472U,unhashtaged,11.0,10,unclassified,Crawford,12267,2443,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,German_Shepherd,0.194044
269,823322678127919110,2017-01-23,00:13:17,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with ,Twitter for iPhone,https://t.co/stkJ377KK7,unhashtaged,11.0,10,unclassified,Wyatt,14831,3717,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,Chihuahua,0.00183635
270,822975315408461824,2017-01-22,01:12:59,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry ,Twitter for iPhone,https://t.co/yUM8jYStuG,unhashtaged,12.0,10,unclassified,Albus,16366,3199,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,Pembroke,0.2331619999999999
271,822872901745569793,2017-01-21,18:26:02,Here's a super supportive puppo participating in the Toronto    today. 13/10 ,Twitter for iPhone,https://t.co/nTz3FtorBc,#WomensMarch,13.0,10,puppo,unnamed,124065,39900,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland_Terrier,0.196015
272,822859134160621569,2017-01-21,17:31:20,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 ,Twitter for iPhone,https://t.co/SSQE06XClS,unhashtaged,12.0,10,unclassified,Hobbes,12452,2110,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,Malinois,0.332897
273,822610361945911296,2017-01-21,01:02:48,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 ,Twitter for iPhone,https://t.co/mcagPeENIh,unhashtaged,12.0,10,unclassified,unnamed,13971,2734,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,Cocker_Spaniel,0.6644869999999999
274,822489057087389700,2017-01-20,17:00:46,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 ,Twitter for iPhone,https://t.co/liJGwMp17E,unhashtaged,13.0,10,unclassified,Paisley,17110,5954,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0.4167689999999999
275,822462944365645825,2017-01-20,15:17:01,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP ",Twitter for iPhone,https://t.co/M3hZGadUuO,unhashtaged,14.0,10,pupper,Gabe,26303,13144,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian,0.960199
276,822244816520155136,2017-01-20,00:50:15,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 ,Twitter for iPhone,https://t.co/rLi83ZyCL5,unhashtaged,11.0,10,unclassified,unnamed,33113,9226,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0.585441
277,821886076407029760,2017-01-19,01:04:45,This is Jimison. He was just called a good boy. 13/10 ,Twitter for iPhone,https://t.co/djMep7mGkV,unhashtaged,13.0,10,unclassified,Jimison,10679,2140,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,Golden_Retriever,0.266238
278,821765923262631936,2017-01-18,17:07:18,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af ,Twitter for iPhone,https://t.co/maDNMETA52,unhashtaged,13.0,10,doggo,Duchess,7902,1556,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,Golden_Retriever,0.980071
279,821522889702862852,2017-01-18,01:01:34,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself ,Twitter for iPhone,https://t.co/IzcaR3Nqyn,unhashtaged,13.0,10,unclassified,Harlso,7568,1631,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman,0.7635390000000001
280,821407182352777218,2017-01-17,17:21:47,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) ,Twitter for iPhone,https://t.co/Xn5AQtiqzG,unhashtaged,14.0,10,doggo,Sundance,11102,3994,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish_Setter,0.5054960000000001
281,821149554670182400,2017-01-17,00:18:04,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 ,Twitter for iPhone,https://t.co/r8DxA8DYJ2,unhashtaged,12.0,10,unclassified,Luca,8108,1825,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German_Shepherd,0.515933
282,821107785811234820,2017-01-16,21:32:06,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey ,Twitter for iPhone,https://t.co/8SiwKDlRcl,unhashtaged,11.0,10,doggo,unnamed,9063,1972,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian,0.85659
283,821044531881721856,2017-01-16,17:20:45,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor ,Twitter for iPhone,https://t.co/bryVdNaRcu,unhashtaged,12.0,10,unclassified,Flash,11953,2126,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old_English_Sheepdog,0.14802
284,820749716845686786,2017-01-15,21:49:15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution ,Twitter for iPhone,https://t.co/EMq8Ud6Ze1,unhashtaged,13.0,10,unclassified,Sunny,29832,9206,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,Golden_Retriever,0.8380120000000001
285,820690176645140481,2017-01-15,17:52:40,The floofs have been released I repeat the floofs have been released. 84/70 ,Twitter for iPhone,https://t.co/NIYC820tmd,unhashtaged,84.0,70,unclassified,unnamed,11582,3002,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,West_Highland_White_Terrier,0.872064
286,820314633777061888,2017-01-14,17:00:24,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

",Twitter for iPhone,https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE,unhashtaged,14.0,10,unclassified,unnamed,3158,522,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon_Setter,0.940724
287,819952236453363712,2017-01-13,17:00:21,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
",Twitter for iPhone,https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb,unhashtaged,13.0,10,puppo,Oliver,5016,1082,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American_Staffordshire_Terrier,0.925505
288,819711362133872643,2017-01-13,01:03:12,This is Howie. He just bloomed. 11/10 revolutionary af ,Twitter for iPhone,https://t.co/m5fYxrO3IU,unhashtaged,11.0,10,unclassified,Howie,12612,2873,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,Toy_Poodle,0.0220094
289,819588359383371776,2017-01-12,16:54:26,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy ,Twitter for iPhone,https://t.co/52cItP0vIO,unhashtaged,13.0,10,unclassified,Jazzy,9160,1868,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.5479350000000001
290,819347104292290561,2017-01-12,00:55:47,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously ,Twitter for iPhone,https://t.co/8rUL99bX4W,unhashtaged,12.0,10,unclassified,Anna,6838,1116,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,0.909106
291,819227688460238848,2017-01-11,17:01:16,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to ,Twitter for iPhone,https://t.co/ii5eNX5LJT,unhashtaged,12.0,10,unclassified,Finn,21789,6238,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border_Terrier,0.482452
292,819004803107983360,2017-01-11,02:15:36,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet ,Twitter for iPhone,https://t.co/AdPKrI8BZ1,unhashtaged,14.0,10,doggo,Bo,82673,34533,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,Standard_Poodle,0.351308
293,818627210458333184,2017-01-10,01:15:10,Meet Wafer. He represents every fiber of my being. 13/10 very good dog ,Twitter for iPhone,https://t.co/I7bkhxBxUG,unhashtaged,13.0,10,unclassified,Wafer,21224,7054,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador_Retriever,0.384188
294,818614493328580609,2017-01-10,00:24:38,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly ,Twitter for iPhone,https://t.co/FOF0hBDxP8,unhashtaged,12.0,10,unclassified,Bear,9297,2353,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722
295,818536468981415936,2017-01-09,19:14:36,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,Twitter for iPhone,https://t.co/6fSVcn9HAU,unhashtaged,11.0,10,unclassified,Tom,10275,2271,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,Welsh_Springer_Spaniel,6.229489999999999e-05
296,818259473185828864,2017-01-09,00:53:55,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,Twitter for iPhone,https://t.co/rnkvT2kvib,unhashtaged,12.0,10,unclassified,Florence,10420,2087,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,Miniature_Schnauzer,0.367368
297,818145370475810820,2017-01-08,17:20:31,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,Twitter for iPhone,https://t.co/JlPug12E5Z,unhashtaged,11.0,10,unclassified,Autumn,11613,2368,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,Golden_Retriever,0.621931
298,817827839487737858,2017-01-07,20:18:46,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,Twitter for iPhone,https://t.co/q2BgNIi3OA,unhashtaged,13.0,10,unclassified,Buddy,48628,25120,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,Cocker_Spaniel,0.387608
299,817777686764523521,2017-01-07,16:59:28,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",Twitter for iPhone,https://t.co/m7isZrOBX7,unhashtaged,13.0,10,doggo_pupper,Dido,10222,2521,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,Curly-Coated_Retriever,0.733256
300,817536400337801217,2017-01-07,01:00:41,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ",Twitter for iPhone,https://t.co/jQUdvtdYMu,unhashtaged,12.0,10,unclassified,Eugene,11122,2728,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,Pug,0.971358
301,817423860136083457,2017-01-06,17:33:29,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,Twitter for iPhone,https://t.co/btzf1zTDeQ,unhashtaged,13.0,10,unclassified,Ken,31851,13589,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Samoyed,0.2013579999999999
302,817415592588222464,2017-01-06,17:00:38,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

",Twitter for iPhone,https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2,unhashtaged,11.0,10,unclassified,Strudel,5294,889,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163
303,817171292965273600,2017-01-06,00:49:53,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,Twitter for iPhone,https://t.co/56uBP28eqw,unhashtaged,13.0,10,unclassified,Tebow,8308,1866,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,Golden_Retriever,0.295483
304,817120970343411712,2017-01-05,21:29:55,Name a more iconic quartet... I'll wait. 13/10 for all ,Twitter for iPhone,https://t.co/kCLgD8687T,unhashtaged,13.0,10,unclassified,unnamed,11545,2412,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809
305,817056546584727552,2017-01-05,17:13:55,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,Twitter for iPhone,https://t.co/r6SLVN2VUH,unhashtaged,11.0,10,unclassified,Chloe,8134,1516,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,Kelpie,0.8644149999999999
306,816816676327063552,2017-01-05,01:20:46,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,Twitter for iPhone,https://t.co/dVVavqpeF9,unhashtaged,12.0,10,unclassified,Timber,9472,1893,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,Malamute,0.668164
307,816697700272001025,2017-01-04,17:27:59,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,Twitter for iPhone,https://t.co/WFt82XLyEF,unhashtaged,12.0,10,unclassified,Binky,9242,2055,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992
308,816336735214911488,2017-01-03,17:33:39,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,Twitter for iPhone,https://t.co/nuJxtmlLcY,unhashtaged,11.0,10,unclassified,Dudley,8164,1802,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_Retriever,0.91933
309,816091915477250048,2017-01-03,01:20:49,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,Twitter for iPhone,https://t.co/tlfuZ25IMi,unhashtaged,12.0,10,unclassified,Comet,8476,1987,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345
310,815990720817401858,2017-01-02,18:38:42,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

",Twitter for iPhone,https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p,unhashtaged,11.0,10,unclassified,Jack,4687,944,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756
311,815966073409433600,2017-01-02,17:00:46,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,Twitter for iPhone,https://t.co/MiMKtsLN6k,unhashtaged,13.0,10,pupper,unnamed,21126,7861,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_Mastiff,0.506312
312,815736392542261248,2017-01-02,01:48:06,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,Twitter for iPhone,https://t.co/gd9UlLOCQ0,unhashtaged,11.0,10,unclassified,Akumi,9303,2119,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_Collie,0.5489069999999999
313,815639385530101762,2017-01-01,19:22:38,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,Twitter for iPhone,https://t.co/bLZuOh9sKy,unhashtaged,12.0,10,unclassified,Titan,7821,1551,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_Shepherd,0.8179529999999999
314,814986499976527872,2016-12-31,00:08:17,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,Twitter for iPhone,https://t.co/01vpuRDXQ8,unhashtaged,11.0,10,pupper,Cooper,7253,1185,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,Dalmatian,0.999828
315,814638523311648768,2016-12-30,01:05:33,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,Twitter for iPhone,https://t.co/0LdNjoiNbv,unhashtaged,12.0,10,unclassified,Olivia,10687,2523,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,Golden_Retriever,0.650814
316,814530161257443328,2016-12-29,17:54:58,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,Twitter for iPhone,https://t.co/IOdgfnSE9G,unhashtaged,12.0,10,unclassified,Alf,8216,1739,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,Miniature_Poodle,0.626913
317,814153002265309185,2016-12-28,16:56:16,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,Twitter for iPhone,https://t.co/YIJo7X7K9J,unhashtaged,12.0,10,unclassified,Oshie,27238,8111,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,Golden_Retriever,0.490068
318,813910438903693312,2016-12-28,00:52:25,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,Twitter for iPhone,https://t.co/z1VRj1cYZf,unhashtaged,11.0,10,doggo,Chubbs,8854,1730,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_Husky,0.6993550000000001
319,813812741911748608,2016-12-27,18:24:12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ",Twitter for iPhone,https://t.co/uBnQTNEeGg,unhashtaged,14.0,10,unclassified,Gary,34629,13029,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_Bulldog,0.709146
320,813800681631023104,2016-12-27,17:36:16,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,Twitter for iPhone,https://t.co/OuaVvVkwJ1,unhashtaged,12.0,10,unclassified,Sky,7881,1649,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,Malamute,0.501159
321,813217897535406080,2016-12-26,03:00:30,Here is Atlas. He went all out this year. 13/10 downright magical af ,Twitter for iPhone,https://t.co/DVYIZOnO81,unhashtaged,13.0,10,unclassified,Atlas,17688,6846,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972
322,813202720496779264,2016-12-26,02:00:11,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,Twitter for iPhone,https://t.co/cD967DjnIn,unhashtaged,11.0,10,doggo,unnamed,8767,1704,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,Cocker_Spaniel,0.701852
323,813187593374461952,2016-12-26,01:00:05,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,Twitter for iPhone,https://t.co/rvSANEsQZJ,unhashtaged,13.0,10,unclassified,unnamed,18826,4047,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,Golden_Retriever,0.888181
324,813172488309972993,2016-12-26,00:00:03,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,Twitter for iPhone,https://t.co/bxGwkJa2kE,unhashtaged,12.0,10,unclassified,Eleanor,8805,1808,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,Golden_Retriever,0.0261930999999999
325,813157409116065792,2016-12-25,23:00:08,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,Twitter for iPhone,https://t.co/hwhCbhCjnV,unhashtaged,12.0,10,unclassified,Layla,7378,2066,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Pembroke,0.0705671
326,813142292504645637,2016-12-25,22:00:04,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,Twitter for iPhone,https://t.co/KK4XQK9SPi,unhashtaged,13.0,10,unclassified,unnamed,8081,2242,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,Beagle,0.848735
327,813127251579564032,2016-12-25,21:00:18,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,Twitter for iPhone,https://t.co/BzITyGw3JA,unhashtaged,11.0,10,doggo,unnamed,11205,2919,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_Elkhound,0.4324159999999999
328,813112105746448384,2016-12-25,20:00:07,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,Twitter for iPhone,https://t.co/zfdaGZlweq,unhashtaged,12.0,10,unclassified,Toby,9790,2566,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Pembroke,0.140682
329,813096984823349248,2016-12-25,19:00:02,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,Twitter for iPhone,https://t.co/soNL00XWVu,unhashtaged,11.0,10,doggo,Rocky,10028,3385,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane,0.128056
330,813081950185472002,2016-12-25,18:00:17,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,Twitter for iPhone,https://t.co/PjulYEXTvg,unhashtaged,11.0,10,unclassified,Baron,9426,2595,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,0.909951
331,813066809284972545,2016-12-25,17:00:08,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,Twitter for iPhone,https://t.co/syuTXARdtN,unhashtaged,12.0,10,unclassified,Tyr,7541,1827,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,Toy_Terrier,0.7764
332,813051746834595840,2016-12-25,16:00:16,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,Twitter for iPhone,https://t.co/AIMF8ouzvl,unhashtaged,13.0,10,unclassified,Bauer,19919,6856,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,Golden_Retriever,0.914804
333,812781120811126785,2016-12-24,22:04:54,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,Twitter for iPhone,https://t.co/lXFM1l22bG,unhashtaged,10.0,10,unclassified,Swagger,7150,1787,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,Bull_Mastiff,0.989316
334,812709060537683968,2016-12-24,17:18:34,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,Twitter for iPhone,https://t.co/AbBDuGZUpp,unhashtaged,12.0,10,unclassified,Brandi,6289,1352,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish_Setter,0.326873
335,812466873996607488,2016-12-24,01:16:12,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,Twitter for iPhone,https://t.co/BAJrfPvtux,unhashtaged,12.0,10,unclassified,Mary,7570,1800,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,Great_Dane,0.0782055
